,PC1,PC2,PC3,PC4,PC5,PC6,PC7
2019-09-15,10.17007119034726,0.5838512432096016,0.71780949299912,0.06832723286193684,0.46403856770962815,0.8320288777206166,-0.38930058356564323
2019-09-22,10.821453699886877,1.6919836908477657,1.0990104066363593,1.0099996568051623,0.6913733551166288,0.7863190665668117,0.14182643133981312
2019-09-29,9.9430190716926,-0.5803106115766904,0.6652113777736929,0.5793783479630935,-0.05266814667150532,0.5984109099493439,-0.263895696571087
2019-10-06,9.928154389059406,0.2075993575361455,0.6159948484596287,-0.11003458939907505,-0.8707515646722565,0.489729915167167,-0.39872963202662287
2019-10-13,10.682423235659023,0.561794940943048,1.0127652219157324,0.6472871972718781,-0.35695707760593354,0.7662469638743417,-1.6558446255750323
2019-10-20,11.653418573053015,0.5058596829712498,0.8208529256784126,-0.02212968518785907,-0.2172532615660729,0.38064085647502593,0.0023109579447480504
2019-10-27,11.343998100624,0.16616657850548358,1.0275463912097753,0.20283235370079422,0.2699823735705909,1.238810338952642,-0.605499041203207
2019-11-03,11.688360462989136,2.0784893156177864,1.4440185627717261,0.02787174179561913,0.5648734573872223,1.6116464230559993,-0.08353531890438128
2019-11-10,11.24126872653537,0.016054501046917555,0.25914087812576103,0.630671550902446,-0.7398791830786849,-0.09473947665848018,0.345718910008028
2019-11-17,13.523888759537012,1.2590508478393372,1.0659513510977623,0.6599218099326621,0.44308496566555344,1.2733781484230757,0.40406145475613753
2019-11-24,12.680329720437173,0.6003793808489081,0.2362782913224514,0.014549347270535553,0.1992415617512762,0.4588467072790347,0.2546731832244097
2019-12-01,12.71073159799751,-0.21302481555951983,0.5663930827718067,0.10837181316893027,-1.432145922801968,-0.682003471058635,-0.09665456945393751
2019-12-08,12.107274841662047,0.5530214531117678,0.6037819931647609,0.31055753628805527,-0.17284753076031664,0.3488907709289897,-0.3340367401690769
2019-12-15,13.7184431751704,0.7504859616326437,0.39668916818076105,-0.06910457162420233,-0.07291007008659318,0.4204218664887047,-0.055580239890108275
2019-12-22,13.917883833575672,0.7172275325287687,0.6136984419157546,0.007268192548079066,0.276910500189341,2.165003258756806,-1.9273713795013823
2019-12-29,14.937370626940835,0.9272957566138592,0.2606690880381413,0.6429199506376165,0.14580316740747162,1.6344970642891525,-0.295883545604927
2020-01-05,13.552372400269327,2.3308499836392826,0.8583401151446391,0.5809790553479075,0.20035475493947683,0.5808241042009059,0.6128961420771573
2020-01-12,14.318595262442603,0.6471454491601865,0.23720224565949546,0.15490740908762657,0.12588242410318268,0.8371846656923599,-0.42210623977378936
2020-01-19,15.083662604151407,0.5067215432618115,0.443021274693764,0.3490698342144146,-0.261915491097882,0.4486041151667,-0.044064693892454355
2020-01-26,14.710352908948002,0.654174133525216,0.19314467180397146,0.5536931338934292,-0.7354191995892189,0.3582837847603703,0.18649455825777075
2020-02-02,14.798307158291644,0.5825261002322695,0.4229971672968161,0.2073522252891128,-0.07825151323021498,0.42884700077607,0.013727335179026702
2020-02-09,14.603664869820609,1.298054342127265,0.25705057113201407,-0.8481888320389797,0.6552204368023161,1.2593073068679121,1.173941043161971
2020-02-16,15.284356992077356,1.2921344439312248,0.6495974422156894,0.38765119366588857,0.875630558050974,0.7598071250449763,0.3614046764921318
2020-02-23,15.253640131063468,1.1140141164507202,0.7682109604252426,-0.5638803276631166,0.5468402793755932,1.2050372146162602,0.68314180615453
2020-03-01,14.902724480545471,1.483940460856313,0.7833136742208308,0.5888117567156301,0.6000251159359226,0.7119143046867983,0.3008579080469408
2020-03-08,13.80122206461825,1.836159265484826,-0.636832473274129,-0.5211425665099788,-1.6360986615037132,0.727292264001847,-0.40136485496152186
2020-03-15,11.607084797646271,3.026478622347082,-2.685608588383021,0.4064859956005613,-1.6473285858502416,0.49087442256321673,0.12327071796589044
2020-03-22,9.868706419225875,4.854650734623406,-4.603493847930825,-0.7082450475563359,-2.7329044192136855,1.2088012294150647,0.28061509078426483
2020-03-29,10.847443875545057,5.90873521622344,-6.840943987662408,-1.575547795661366,-2.1577602098106343,1.5477905466664934,1.2079243829365214
2020-04-05,13.79385852390012,4.1324714885787,-5.241923353373187,0.5971779185417437,-2.9484362872215497,1.160860782472265,-0.6792493711687642
2020-04-12,13.576509120277425,4.968573525231683,-5.939745280749816,-2.433591882635399,-0.08949772005442411,1.7058037658553666,-0.3581292606948349
2020-04-19,14.253788719402563,2.925631089154342,-3.440963995258512,-2.659602204159419,1.2947023141174012,3.182932170822295,-2.2484083962268677
2020-04-26,13.334020303913848,3.522092135447256,-4.714977759237574,-1.767738857338464,0.12292283548977853,2.3129420362528212,-0.8836593735630359
2020-05-03,11.635459759852711,3.6144877839203975,-4.446796986062367,-3.497688334780095,-0.32381240572813486,0.31762480321713016,0.10517736186829549
2020-05-10,14.870588945565624,1.9240293054138955,-3.1112263880915676,-1.1089664549630776,1.602687309531269,1.8221880921194673,-1.2853830737553915
2020-05-17,14.248692997684497,3.1662596871926434,-1.6760221394927677,-0.5995152609826492,1.6309978259730877,0.8270737916101764,0.701763492723325
2020-05-24,13.446243968046549,2.084466064592718,-3.14122153126975,0.36162812660365046,2.0008949649855867,0.3431912490767988,0.10456814160755963
2020-05-31,13.331884665864541,2.9015239112449116,-2.1773344935798913,0.21613739781781124,1.2855567082220447,0.4963539315624911,0.04087554120973188
2020-06-07,13.825484127250437,2.2292587116846705,-1.3375926203751611,-0.6513127008782795,2.7165495904490626,1.717510902874916,0.7498710450754881
2020-06-14,13.767601669933999,0.9433299018299148,-1.92341233636517,-0.009152135162709569,1.1676328613913398,-0.43650677769232415,1.5517336833217183
2020-06-21,14.005083331736627,2.385482035126026,-1.171338511522488,0.09382579245124573,2.2917149795536003,2.174108610310339,-0.7894810111037991
2020-06-28,12.833877515542389,2.155219501282601,-3.1401191595775253,0.6004501766762265,2.398810242444384,-0.03626465407380141,0.7293705676238932
2020-07-05,12.962145030115021,2.2718464752878544,-2.4999617814143167,0.05384593819315601,3.2402266386290233,-0.6461756238443338,0.6484644182570213
2020-07-12,13.618669017095977,2.0497167957418796,-2.2523166368485468,-0.1269732426067013,0.7096157979913323,-1.9439749389365104,0.31027192116696306
2020-07-19,12.479683963993699,1.4157738082462628,-1.5542806854520042,0.6334227704156002,1.9247324114570183,-2.073689217942131,0.6239377543991816
2020-07-26,12.18823369729185,0.9071786278826468,-2.0052891917155957,0.252224102827866,1.2584155911493295,-0.7694817232743936,-0.027920876406217227
2020-08-02,10.974905224581619,2.664066009819531,-1.0673481202514477,0.23756021178743614,1.856056484971145,-0.20057087360358447,0.14356862388823607
2020-08-09,12.818542362478247,1.6426908245042608,-1.142575886019962,0.3682243404907517,2.3766553744617998,-0.7472586576695476,0.1337989556475035
2020-08-16,11.364652881620234,0.3724269776837992,-0.8563262293945099,-0.3844351332442442,2.541117464850782,0.0004670545502747603,-0.19423181635720704
2020-08-23,10.899005195164388,0.6039490661271608,-1.1535944567660035,0.5340235431134472,2.8582064812093453,-0.9938266554651511,0.554538563700819
2020-08-30,10.433335818152091,2.278181663382425,-1.057159304610764,-0.5742173498554364,1.6538359701208774,-0.5928944371247986,-0.3495998217683598
2020-09-06,11.063239082979925,1.5031846656797379,-1.5060337883033452,0.08846710548887964,0.9620108759992495,-0.7356231922036204,-1.6178784804388302
2020-09-13,10.247144324128776,2.6319172472602763,-0.6894261741158798,-0.1632835250843801,1.7474468638056566,-0.33310228755545646,0.11601155447261638
2020-09-20,9.855284566134968,-0.5673940122415352,-0.802093841764571,-0.49482078211813385,0.8181573309868411,-1.1907734060780446,-0.5895976948113907
2020-09-27,8.735074263703186,0.035997959506241205,-0.8949366858716387,0.6425177997969334,1.6000694600157161,-1.014863715174203,-0.25116581521289827
2020-10-04,8.400717560589362,0.19860600846833232,-1.7125099658311433,0.5726664934580287,1.042113923779458,-1.3140895055794362,-0.19884010952315576
2020-10-11,8.704265419300619,0.45861191608703944,-2.378997670240117,0.08460975941573705,1.2686449695408903,-2.4314323287522983,1.3532673584524364
2020-10-18,7.391372821606545,0.1987964356922827,-2.374217111942649,0.7514271719294413,1.1010521991413844,-2.9243614063536727,0.09275004205448106
2020-10-25,6.305807241517969,0.9137191654965722,-2.543659480777266,0.3826074047092034,1.91804910620518,-2.0378728476537207,0.1047364208149727
2020-11-01,5.558874876887172,-1.046970573839138,-3.9508287599803,1.3960673270643698,-1.064020355534768,-3.919229752950549,0.3576621134354922
2020-11-08,7.138977607120395,0.9031163189394242,-2.0704447496241527,-0.47957815817864563,1.9569909465778461,-0.7733732226498676,-0.9806965059423137
2020-11-15,5.110694106044204,0.024084630608701328,-2.8627523807224935,-0.5293795803480289,1.119613231703609,-1.6979592110959392,-1.2059688083671793
2020-11-22,4.818290824395847,0.6410846415080328,-2.0520507252999187,0.1208716651270181,1.468931807104677,-0.8192988159326635,-1.0252998737498822
2020-11-29,4.2940713990139585,0.599102691721617,-2.0408650155255583,0.04737974178172308,1.3700395335248834,-0.9093534431177283,-0.37150265389508336
2020-12-06,4.833975444896673,0.04216741530668651,-2.1511756041891807,0.43682545240097087,0.957952063981583,-2.233360253301851,0.1296724137714615
2020-12-13,2.692934053137996,0.3335202233090674,-2.510032841823182,-0.20236569050668857,1.6571434678242227,-1.4833204342478357,-0.22509661967994504
2020-12-20,2.69406640203419,0.1832738481528017,-2.586801611374147,0.21061725513533422,1.4665333994833116,-1.5022833566915457,-0.5131459240309469
2020-12-27,0.3208846586749446,-0.0764574971475801,-1.9439535586109418,0.25346756564235867,1.8609009050343157,-1.429325249599644,-0.7167699563882985
2021-01-03,1.5239611418844146,-1.7230509220208143,-2.692825369909296,-0.08847559656805061,0.9210430402668683,-1.0149830463217284,-1.0026306180578783
2021-01-10,0.713479009405041,0.210592572224525,-2.261473208467249,0.2656215268970314,1.0590382947199786,-0.7421940024383586,-0.4044808481528722
2021-01-17,-0.6945332844893515,-0.494552973944874,-2.2690435843492676,1.1200447173466737,0.6830025405476235,-1.927793028297102,-1.411554551136606
2021-01-24,-1.2807086794456153,-0.1880297496289266,-2.07425489832655,-0.046301117355613326,2.0211994489870753,-1.0540118006152108,-0.7378581027950526
2021-01-31,-1.251257653272346,-0.433192125363439,-1.7300339465414514,0.9192731949136087,0.8564285491347067,-1.3512155331145401,-1.5809813757411357
2021-02-07,-2.093572961424937,-0.6251961065735957,-2.1801441773163197,0.8611241489524634,0.9644030338689069,-1.5514126450029762,-1.6937337669062789
2021-02-14,-2.3893317677189194,-0.8100500419436473,-2.798450212452411,-0.024769936218680986,0.4170831261846939,-1.4154668012623641,-0.7030606858224882
2021-02-21,-3.4083674673993234,-0.6849208470833015,-2.3421351822038856,0.4949541343693038,0.7243750844700132,-0.747617465342765,-0.2971701016079991
2021-02-28,-3.4224553116277434,-0.9689333036012988,-1.8531804529650273,0.5279443195199588,0.8677089616850142,-0.8416284654311104,-0.1005025771674498
2021-03-07,-3.2786559024958652,-2.776005729729795,-1.1437688161711768,1.1307396825284968,1.4584586209520902,-0.7227937651416274,-1.5358797882224957
2021-03-14,-0.5856385381571231,-2.9215593376202054,1.0208375540906038,0.1041935776799007,2.5880582015162177,-0.11558015136583823,-0.7010740555826395
2021-03-21,0.1946905628857665,-4.803364181053949,3.3036721746078963,0.948939786343291,3.12578627988855,-0.6010329431049413,-0.8171652616207501
2021-03-28,-0.45544692601456416,-5.4226380952004085,5.771290265866331,1.1840227232451173,3.2771896402310268,0.10026627844687025,-0.6395903629375738
2021-04-04,-2.7220284422831837,-3.1312403810849734,4.280323957245431,-0.4670790733591104,5.166794438241095,-0.2067888679292591,1.5211674961376427
2021-04-11,-6.192583183153717,-5.311498889131676,4.47342788039593,1.757432701090265,1.2674915990310283,-1.669748170056951,0.2615651996143195
2021-04-18,-3.2111083988829283,-4.376655439392483,4.4099764046267245,0.8811903087587422,1.750445463308074,-0.8118813827419025,0.024161410027155907
2021-04-25,-4.305662068889855,-4.268498818065525,3.4747155920880988,1.7588887851305897,0.8343687354022828,-2.1072364477757435,0.21573347802844578
2021-05-02,-3.710203271169282,-4.555428674183501,2.7587957449961764,2.1783823153147637,0.8302402815083446,-0.1368354660953397,-0.7612085883810761
2021-05-09,-6.792765320269638,-1.1492706686292316,0.7667136778321721,0.39500608421871275,-0.32368912025617125,0.04375019985877201,0.02503305037882756
2021-05-16,-7.611600246931433,-2.8196329724456675,-0.6382388681106447,0.1155215313782203,-0.6222234967186748,-0.20407771076342995,-0.30647380011973147
2021-05-23,-9.940964873343617,-2.1606149851744934,-0.08952403068346648,0.12887413300918693,-2.243355953828698,-0.5079473696882896,-0.6356619727528011
2021-05-30,-8.977226214671425,-1.8354078035024222,-1.053799890441969,-0.5846899488433439,-0.6439437318069199,0.6993206016548769,-1.096466174867183
2021-06-06,-10.246113836434791,-1.090892514928726,-1.625520240764307,0.752701299507116,-1.1413012377244312,0.13271235554312766,-1.8247630037660898
2021-06-13,-11.279177378100004,-0.2763097239884,-1.4786716419176134,0.5821412505722544,-0.19134969057703607,0.009389384268764466,-0.36465630006537275
2021-06-20,-12.500761916364123,-2.551859867902045,-1.7689555730222122,0.12805107287259715,-1.190055294517004,-0.611353017125809,-0.47579679536018166
2021-06-27,-12.079998205074839,-0.47778148702775813,-0.08212904857659793,-0.3506052434827781,-1.0700700811292876,0.14876449418888743,-0.974435392870193
2021-07-04,-12.849581391739356,-2.731386071566866,-0.7317694686218927,0.17052210500466228,-1.879719941976274,-0.043241862317824925,-0.7757577444718566
2021-07-11,-13.726240425252785,-2.8586025500777916,-0.8221549582166775,0.6995378254004418,0.3616048093028105,0.4996619068451671,-0.3470626395071326
2021-07-18,-14.43229198947847,-1.8531187882258797,-1.0950009969339516,0.5617258458292702,0.1271082534986243,1.0980059314912929,-0.7759115777600113
2021-07-25,-14.83481929886034,-1.4253909693661904,-0.7194977783128967,0.9044283985769536,0.3239259822708114,0.4050403963979881,-0.3864322782224652
2021-08-01,-15.1547908761808,-3.5474063530605893,-1.6455146266858618,-0.01304684216083992,-0.5535715884837467,0.1932262428554689,-1.3421338973818793
2021-08-08,-17.005076259393572,-2.3550869573792084,-2.926142679610224,0.10759085622911016,-1.7977532369105993,-0.7220469666007485,-0.28179998775499915
2021-08-15,-17.136268591183935,-1.8146915589549104,-3.6122576296819,1.6343156358305133,-2.75289213336353,-1.9070887408879815,0.5960815312627439
2021-08-22,-18.396372846100057,-1.491949673417018,-3.0759248046961836,0.9851580160701533,-1.8944506770262084,-0.8731863214535686,-0.46619768547770885
2021-08-29,-18.284384596211158,-3.055669899702617,-3.5462330708036687,1.2136507083763686,-1.5868912874005987,-1.2108802040432298,-0.031130073443227033
2021-09-05,-19.278112414413545,-2.588343655252747,-2.765857873323213,0.9126884307144157,-1.1416372962866774,-0.28518282751662466,-0.5428463444825162
2021-09-12,-18.634751012928646,-2.946793807875579,-3.3680392167534454,0.008635574317294802,-1.164302008808098,-0.14672098293021346,0.1220358430657605
2021-09-19,-19.246352417377917,-1.7676352922936496,-2.5972586868460272,0.5057703988219308,-0.8330808431712367,0.008785637544365855,-1.2523061124396788
2021-09-26,-18.83429471316994,-0.9754783821351639,-2.9848549875944075,-0.7204637754741695,-0.4033343189839545,-1.4757869190780144,-1.9047496031356845
2021-10-03,-19.01847992629767,-1.6373315585557837,-1.253293841312444,-0.02733401568193621,-0.014493726039410116,0.8452127310637724,-0.9647342078148015
2021-10-10,-21.161271365644392,-2.206885025189523,-0.504267212212978,0.9019048145691864,-0.5910425092734931,0.8063590810350377,-1.7854922985140276
2021-10-17,-22.122986455307792,-1.7707415341109471,-0.7042093892927532,0.8317044956834714,-0.714744679015707,0.8844780553807067,-0.34687469744202426
2021-10-24,-20.551847539523017,-2.543631561825006,0.1359863565399754,-0.10001747615095126,-0.7332623459190694,1.726327468849487,-1.0641452906406725
2021-10-31,-19.697235964082825,-2.0092725578776744,1.3016839656628187,-0.5821091422242421,1.3292878605210308,3.264002952177341,-1.6130998710883233
2021-11-07,-21.34205313949572,-1.682365910846748,0.594546282081485,-0.030138676928873093,0.33148698267018784,1.8413069301636318,0.6264759263789084
2021-11-14,-22.595362570331087,-2.018742559296317,0.5023009206580968,0.5959197636796397,-0.436829372252473,1.4385415592809851,-0.2883411586677811
2021-11-21,-22.671472980066024,-1.7345601264200117,0.12579801064549562,1.2162998963751437,0.3434351402200247,1.5418655412857134,0.027278636181014664
2021-11-28,-23.29035803421957,-2.056278366795584,-0.04351116323883678,0.554939469841598,-0.40937232217305847,1.6711897057292682,-0.516406144648276
2021-12-05,-23.953636515090754,-1.6669107325404726,-0.239207283060163,0.3803006389783218,-0.26029751567762066,2.1386183706156983,-0.6795305601840327
2021-12-12,-24.75467731212532,-1.4203596165854242,0.2583246071912227,1.3295692660208398,0.00652494423215972,1.4788208202164492,-0.13134530176902284
2021-12-19,-24.507656404677686,0.09081812531755638,0.5978785912151999,0.4945770639375681,0.5027069823732423,1.0062297651093253,0.3433025611867063
2021-12-26,-23.80822679324334,-1.2937746828058272,-0.23104255781957223,0.0668801990572983,-0.4435728722567287,0.7426864969364462,-0.07921172442028183
2022-01-02,-21.454005660877225,1.6884645348551612,0.3964490394620537,1.3218988127586029,0.7451370364464396,0.23903537785737247,0.24583839721387993
2022-01-09,-22.018478313646607,0.6013077228857867,0.4562402712584775,-0.20377948418792116,0.45882804171750285,0.601372306238981,0.512157441849318
2022-01-16,-23.868617292742872,0.1801342171741984,0.07745382616668448,-0.7923640786952526,-0.31545091435954803,1.7427660827320115,-0.2403582328597037
2022-01-23,-22.03077954720765,-0.1969074061473981,-0.2027866103891167,-0.16549860439750017,-0.7884732107356421,0.7740551662454298,-0.46989930728362145
2022-01-30,-22.12145889540867,1.2756559447992089,-0.3614538953460911,-0.3688990335072045,-0.08209171481814057,1.2887626003935486,-0.10178145093819865
2022-02-06,-22.639930024579524,0.9231270454530176,-0.09826160470836998,-1.2775839707801508,-0.24789492147170578,-0.4392516643122332,-1.5874830667098596
2022-02-13,-22.687276194504367,1.6526217311852223,0.6646050568656062,-1.4098366601007772,0.5310169642282409,-0.3425560695979129,0.03562343551773613
2022-02-20,-22.36355184713053,1.8262953228318852,0.5155508059472474,1.129360577686231,0.4504628991706784,-0.5167109302322004,0.44486108234828836
2022-02-27,-22.24539817504168,2.7355380683143715,0.02968449648091051,0.5054765400166893,-0.3604909246505192,-0.6614009903814072,0.7999713088923148
2022-03-06,-22.614677985034007,4.266546710753329,0.4170095625307031,0.16407494071481543,0.9814129289399938,-1.6704706104023326,0.03865920739459021
2022-03-13,-23.316855297553985,3.812140204146286,0.1552441233472335,0.6817560610086368,0.33033328623731273,-0.8355412852530081,1.490248495110018
2022-03-20,-23.322048254945187,4.486371030514432,0.04974573420433152,0.9288419436240407,0.9540117953347148,-0.6057967468424384,1.5188773603039327
2022-03-27,-25.410087277645037,3.5600809078832394,-0.0745693934330823,2.244180837709957,0.33252675253940517,-1.0486983545644002,0.43701907981394744
2022-04-03,-25.155750089523682,2.5912218294396685,-1.025653195115832,0.35164098125516247,-1.8496908905032996,-0.3105793021786624,-1.0672438805972406
2022-04-10,-23.110863907479068,3.141164159225126,-0.16305600771578158,-0.44335200527831975,0.9077348417783722,0.024876665930573597,-1.8241292382722147
2022-04-17,-23.975023939787246,4.480869472443461,-0.3084997013474483,1.0834156879364822,-0.23275210025268575,-0.24120188055603814,0.19714756691714722
2022-04-24,-22.9109434887634,4.428998556923267,0.7061500269424639,-0.8750564097449298,1.476280057430535,-0.11315954403773958,-0.19732989160743192
2022-05-01,-23.86181906031563,2.7062469572597054,0.6937252286291418,-1.080573636720274,0.49085393434069063,-0.9437362153294336,-0.8319001336460811
2022-05-08,-24.706610300788157,1.8227608788423573,1.0194456819042972,-0.10368458378021365,-0.04746968125467477,-1.6225319959548337,-1.0192716852182466
2022-05-15,-24.436543046002964,2.466828683751625,1.6262386819626673,0.2523479375421969,-0.006647192661033635,-0.697499941490882,0.324161033472018
2022-05-22,-21.205699815636095,2.791077828960602,2.2535833517820167,-0.6022958049131104,1.0390103773613208,-0.10255202354576884,1.5670482203509917
2022-05-29,-22.60210893770435,2.1225519314151726,2.4792762398448307,-0.5832022971110574,1.1959905343907502,-0.9374349563036053,0.10755939618638968
2022-06-05,-23.293624994653374,3.161888068235209,2.4845259574060865,-0.4698279369208203,0.5294454883840674,-1.6466631392643745,-0.36351644248437953
2022-06-12,-23.453999286250134,3.141185970166787,2.647332807416207,1.2242780971145206,-0.682128820489927,0.6471566677544895,-1.8544304339416957
2022-06-19,-22.28461422401698,4.62672700504959,1.7847950522902682,0.09193317170713865,0.48684530074496823,-1.7092538758458393,0.08722926831834196
2022-06-26,-22.435404309781326,1.7611946899619029,1.9290809207594357,1.4217877579240585,-0.023690629760967447,-0.6217163173763229,1.4098844304263043
2022-07-03,-22.593855089210113,4.630681812174745,1.5236401429953779,1.0959675314321708,-0.21354824652016635,-0.47562499972721123,1.3475574372416967
2022-07-10,-22.50251159851315,5.304211993083517,1.531410750099412,1.5582747332828115,-0.37183624029565665,0.18497804804280824,0.8937330234399296
2022-07-17,-20.399653599790387,4.637993324062442,1.5148211413951975,1.7190495719770353,-1.9415067378037092,-0.6897595565404457,-0.4577831345540926
2022-07-24,-20.946134228154836,4.473769715270664,1.398566201248312,1.2303863514126465,-1.5086490411716043,-0.5501021808904316,-0.1869165507611867
2022-07-31,-19.60322917197637,4.792760558493156,1.7522326591348631,1.4308198249279391,-0.2457629796412824,-0.18251945983072063,-0.06439414428533079
2022-08-07,-18.767294249578423,3.6832395416107766,2.765722038791947,0.6704695745899534,0.9966773558014217,-0.28319895529936784,-1.791551840904786
2022-08-14,-18.065594183743052,3.803970425225859,3.181194576081036,-1.039302316869967,1.2438562054894446,0.5882586393029021,-2.6075575997029947
2022-08-21,-16.995773968789706,2.305717525478937,2.6946008111019775,-1.9318241136957883,0.3764370430415164,-0.07425935939801694,-1.3254859368008065
2022-08-28,-16.749540864424045,3.7234655958662595,3.245342766018356,-0.13206999241688003,1.1431113042455388,0.9220582252529627,0.9387853579052304
2022-09-04,-16.68569054116024,3.8384228651484653,2.9230706478214694,0.03626731402943313,0.6035287577208163,-0.8293040607445827,-1.0341535434752693
2022-09-11,-17.3643389911492,2.5956024088966343,2.8471501329560946,0.10759660661879626,-0.6583914931836419,-0.9002936799524466,-2.3784870914646996
2022-09-18,-16.047971693967096,3.2895510233514433,1.8324889190100297,-1.7421121278380798,-1.2478975220868296,0.9542349695682507,2.2104188534322065
2022-09-25,-15.916925538300376,2.8249797914836305,2.3601501286346145,-0.6877312946664697,-0.6760858286041489,2.296559031753389,3.1137779024764307
2022-10-02,-16.01386855523751,2.2998587227009106,1.2899762668591548,-1.4498398422830683,-1.6867186989592278,0.8838359348392102,0.409187992605008
2022-10-09,-14.262000306712597,2.991515108861916,1.0762365200580017,-1.8736398521179995,-1.6067041914267282,1.4113214446478257,-0.21933686706516992
2022-10-16,-12.611172617556168,2.9114553622719703,1.5129315790849207,-1.8875553514161454,-0.1654483265215287,1.2781243994853426,-0.20628664146301492
2022-10-23,-13.546037594631246,3.811181402200562,0.9358276764663886,-0.004718053350373683,-0.4628268799525848,-0.7731024912228286,0.3823889778004525
2022-10-30,-12.722043994655282,3.8426595942500565,1.1850170379379763,-1.0814066944926095,0.27248214999528775,-1.7469779969952561,-0.9459064892556236
2022-11-06,-12.644526201704808,2.689458858215728,0.6346536123438092,-1.626012034665536,-0.6616309244855503,-0.4251009661234385,0.40971247235923475
2022-11-13,-10.834081728633073,3.1404720254720515,0.9053320209330283,-1.9195660476132632,-0.3596821325128399,-0.698388293917798,1.774053744829358
2022-11-20,-11.14364246228909,2.147769300464766,0.4088558146329221,-2.6004415153056213,-2.225174318358155,-0.8039218224270509,-0.08663323932444454
2022-11-27,-10.471574740888169,2.387336487662816,0.3890054496422333,-1.983062141250391,-1.284448024216535,-0.5876687747176392,0.13897927296872792
2022-12-04,-10.178930987628634,2.7624025300715473,0.7418986959244969,-1.8068243438733025,-1.5028030149084917,-0.5617432639614683,0.13942913683564032
2022-12-11,-8.68630158733626,1.942099294576078,0.2632301871578496,-2.3473916551348952,-2.107722332341643,-0.7542695636005754,-0.04744311391380928
2022-12-18,-7.93067510938423,1.3590717920976718,0.38480671614290796,-1.2154363271378044,-1.730334020334119,-0.18080099985165915,-0.15707663566584995
2022-12-25,-8.001517908835234,2.294587437761457,0.24776687536121195,-1.1543159745695204,-1.578947708508032,-0.08762982698700163,0.22277969134995576
2023-01-01,-11.002257224977159,-0.31777877877367644,0.09830419386269315,-3.568541092747186,-1.8585637924787477,-1.3702909134487555,-0.5614305988153936
2023-01-08,-9.16226754143426,0.9307121267779422,0.4309901206032362,-0.9346139072532237,-1.20126532114289,-0.5756723440975761,1.15357851258144
2023-01-15,-7.436237817394637,0.7805850880789044,0.6690485982938194,-0.0380425377506214,-0.6554749599910711,-0.22296299457357152,0.6141663493185343
2023-01-22,-7.65581783346962,2.985608551738635,1.1912775808826372,-0.027453278812542618,-0.03658503446440178,-0.5344612184960035,1.9353683367425887
2023-01-29,-7.524140297788536,-0.3860448897470711,0.5385350034520243,-1.693563466093665,-1.0502862679956102,-2.7415847148288317,0.7229691487470521
2023-02-05,-6.920805079111752,0.7892372615860781,0.6969689707706477,-0.5279434891407088,-1.4534126868586805,1.016594859867086,2.8942748939491776
2023-02-12,-6.570994223552227,0.5968771698192294,0.30685195047770236,0.7834801253449613,-1.8420087584462215,0.41580259335496855,1.1029606371907315
2023-02-19,-5.46529766309193,0.7978247520211833,0.4373708661822037,-0.6404605378340867,-1.4139853135604774,0.4366857842905498,-1.5714881180867015
2023-02-26,-5.758370527459356,-1.121527503217296,-0.11464972011091759,-2.104303038195106,-1.3238652312497436,0.6663448564660109,-0.9771934292836447
2023-03-05,-5.095189368799945,-2.3311026936702013,-0.35699868669965085,-2.314213577123535,-2.5651667069045834,1.1221086652646952,1.2388731431864457
2023-03-12,-4.246333130021067,-2.0684834880544862,-0.27178791332442503,-1.7227318244669978,-1.5139404679606387,0.11187309698520767,-1.118192227475445
2023-03-19,-3.7580925206043796,-2.177247706427909,-0.13898364071735822,-2.879254581567282,-1.2304147339230007,0.23589450062518705,0.09927897725431309
2023-03-26,-1.985406670366944,-2.829097097688383,0.028293864468304723,-3.4918698345764505,-1.5354488322870157,-0.9303611655379315,-3.031446758853027
2023-04-02,-1.139569417034702,-1.935459476912657,0.8965996487882455,-2.185795472958924,-0.39681879036969264,-1.614085051103221,-2.0082623287059915
2023-04-09,-0.9079140275998658,-1.532853766244465,0.22776837041912462,-1.2622807155250537,-0.6365793009840234,0.5537083959750858,2.661353307635753
2023-04-16,-1.5877487736971687,-2.5095315899387565,0.5351367414197822,-3.6978603677768893,-0.6108529965606142,-1.670369101567772,-0.4976867769289759
2023-04-23,-1.0906053503149207,-3.4040891341076107,0.7403285967320282,-0.5090451815481603,-1.6707509842730972,1.106956335536999,0.20647099091977827
2023-04-30,-1.617312641405857,-1.773562902260367,0.6990574903599733,-0.6430678386067866,-1.744200544229949,-1.326175057432562,-0.029373788024464435
2023-05-07,2.123334096035175,-2.4284436521505164,1.7121605453712492,-0.327116972764715,0.013110134857283,0.2903769663934356,1.392746593943532
2023-05-14,1.9302469479447772,-2.5138818709402115,0.4518776848190472,-0.260903540858599,-0.6439619368703253,-0.1704328393592947,-0.9559305179618325
2023-05-21,1.4654947995822345,-1.6421785741610282,-0.0046984126748017985,-1.8485807252640527,-0.7464291288817712,-1.4985049982105538,-1.4387272543785092
2023-05-28,1.3367847986950976,-1.1143775241384735,-0.12001679717508498,0.2075953737796257,-1.3497973175409355,-0.31826665966591655,0.5643260641163707
2023-06-04,3.102585738152962,-2.013054327162234,-0.3584291107130778,-1.7478313298686947,-0.8796500482410716,0.9760188347354876,1.84689548885998
